lon,lat
-122.617927958092,47.8564823060662
-122.626262122419,47.8598154670937
-122.891257128173,47.4164830317979
-123.032929843388,47.3564829877772
-122.450134,47.805653
-122.37513,47.591763
-122.36152,47.59232
-122.34569,47.596207
-122.39179,47.60315
-122.39555,47.705833
-122.449295,47.653988
-122.49957,47.677597
-122.639615430312,47.9664859021028
-122.492909216503,47.5914863860359
-122.448746,47.670097
-122.41041,47.55982
-122.43707,47.655655
-122.71796128826,48.1498236025185
-122.384592312146,48.0964849352034
-122.356258543557,48.1098187735509
-122.456265429684,48.1631528576057
-122.309582351934,47.9581504896938
-122.544607698136,48.2581552416355
-122.532942330595,48.3364904850072
-122.597947112064,48.4181584922087
-122.566278833653,48.4098252909699
-122.552944565571,48.3931583612517
-122.576279171843,48.404825089612
-122.571279092148,48.4114919506111
-122.464576234789,47.6814862021396
-122.354590333359,48.0814847830902
-122.264580968712,47.9648174539372
-122.414596212714,48.1481526930397
-122.432930023571,48.141485761488
-122.409594621963,48.1214853922849
-122.372927288813,48.1364859800522
-122.362925770458,48.1148188500835
-122.372925751875,48.1064852556899
-122.36792409942,48.0781512677211
-122.341256919049,48.0898184030356
-122.319588422163,48.0714848050608
-122.351255712848,48.0581509160973
-122.344587901924,48.0414839169395
-122.337920448001,48.0298170296823
-122.319586159562,48.0264837782181
-122.302919238468,48.0331507295034
-122.3774,48.1004400009376
-122.274583238438,48.0031503150979
-122.399595935992,48.1548196107668
-122.391259797779,48.1064851360561
-122.334588686102,48.0648178695065
-122.41235,47.696487
-122.511273201581,48.2798224518017
-122.586279619245,48.4048249992566
-122.576279741432,48.4314923341692
-122.497942006644,48.3898253875548
-122.497942465808,48.4081592035225
-122.614614316943,48.41149154016
-122.561279089638,48.4314924958873
-122.586279654039,48.4064917040754
-122.277915534518,47.9781504954754
-122.451265045774,48.1598194662053
-122.431264474392,48.1648196981638
-122.489599586444,48.153152416601
-122.4280014,47.7439995
-122.447908763763,47.659819707771
-122.566279416114,48.4364925529839
-122.574612826075,48.4248255377715
-122.631249410078,47.551484337198
-122.669584292927,47.5414837305754
-122.652917230645,47.5498173142163
-122.582946240238,48.4081584297396
-122.751294176951,48.0831540954927
-122.91819666666666,47.09204
-122.64347166666667,47.549261666666666
-122.524580335896,47.7231521573423
-122.480409854075,47.6609306367269
-122.514576217725,47.551486261961
-122.492910267192,47.6609305688247
-122.44625033305,47.2739934875188
-122.541239180216,47.331486731482
-122.445964345176,47.669819677715
-122.445964094332,47.6525975276982
-122.455409027842,47.6609307725312
-122.404576748299,47.779819089703
-122.398348242504,47.7650056185246
-122.399574373993,47.7031531092487
-122.399574444028,47.7081530871537
-122.416239644228,47.5631536248834
-122.426240082356,47.5714868679475
-123.07765,47.21342666666666
-122.398742902278,47.7731525519551
-122.387629700252,47.7123197989222
-122.420684308687,47.5717646707515
-122.576250854618,47.6881514716722
-122.649592617652,47.7281502167057
-122.637915767866,47.5364842689006
-122.617922004844,47.7064841068553
-122.60792047504,47.691484306597
-122.587081554903,47.5881516122126
-122.652648742134,47.7325946077537
-122.594585207814,47.6731512307724
-122.637923850859,47.7064837964189
-122.499577577623,47.6931526349105
-122.447917134292,47.2781600875592
-122.6451,47.5460400009394
-122.637924484819,47.7198170893615
-123.02487333333333,47.356205
-122.61793333333334,48.02981333333334
-122.45012333333334,47.29037666666667
-122.709575,47.276485
-123.0096,47.53787
-122.44290833333334,47.659818333333334
-122.76461166666667,48.083148333333334
-122.49154166666666,48.107595
-122.844305,47.26454
-122.30125,48.01092666666667
-122.871805,47.16148333333334
-122.38040166666667,47.41704333333333
-122.483195,47.87898333333333
-122.92959166666667,47.39814833333333
-122.489605,48.296488333333336
-122.36957166666667,47.596486666666664
-122.63457166666667,47.18315166666667
-122.78819,47.167316666666665
-122.4219971,47.5703011
-122.4260025,47.6012001
-122.4329987,47.5332985
-122.3570023,47.6035995
-122.4469986,47.6605988
-122.90499877929688,47.05167007446289
-122.91670227050781,47.091670989990234
-122.44830322265625,47.290000915527344
-122.70829772949219,47.276668548583984
-122.84329986572266,47.26499938964844
-122.81330108642578,47.353328704833984
-122.94830322265625,47.10667037963867
-122.9749984741211,47.0966682434082
-123.07669830322266,47.21332931518555
-122.6417007446289,47.54999923706055
-122.96330261230469,47.165000915527344
-123.0199966430664,47.12166976928711
-123.02330017089844,47.35667037963867
-122.7300033569336,47.748329162597656
-122.30000305175781,48.01166915893555
-122.76329803466797,48.08332824707031
-122.48999786376953,48.10832977294922
-122.61669921875,48.029998779296875
-122.48179626464844,47.87916946411133
-122.37999725341797,47.41667175292969
-122.36830139160156,47.5966682434082
-122.63330078125,47.18333053588867
-122.78669738769531,47.168331146240234
-122.44170379638672,47.65999984741211
-122.87000274658203,47.16167068481445
-122.43669891357422,47.26166915893555
-123.00830078125,47.538330078125
-122.92829895019531,47.39833068847656
-122.3880005,47.7126999
-122.58000183105469,47.84000015258789
-122.44170379638672,47.39670181274414
-122.67500305175781,48.23167037963867
-122.75,47.688331604003906
-122.3610001,47.6179008
-122.387001,47.3586006
-122.6500015258789,47.733299255371094
-122.74500274658203,47.75333023071289
-122.26300048828125,47.96500015258789
-122.83329772949219,47.151668548583984
-122.81999969482422,47.66699981689453
-122.3509979,47.5695
-122.314003,47.5293999
-122.3619995,47.6175003
-122.4179993,47.777401
-122.48829650878906,48.296669006347656
-122.37000274658203,48.1349983215332
-122.45722,47.376111
-122.4635,47.3939444
-122.53170013427734,48.063331604003906
-122.4059982,47.6679993
-122.3980026,47.5247993
-122.3435972,47.607858
-122.4329987,47.4528999
-122.3440018,47.5769997
-122.44,47.5566
-122.4083,47.4567
-122.3602,47.3935
-122.4412,47.3342
-122.5001,47.32
-122.6335,47.182
-122.7866,47.1687
-122.8534,47.2649
-122.7079,47.276
-122.5272,47.4144
-122.4535,47.7036
-122.4554,47.8134
-122.3667,47.8833
-122.4898,48.1067
-122.5539,48.2417
-122.3967,48.1319
-122.3033,48.0166
-122.4685,47.925
-122.6198,47.9836
-122.6047,47.8973
-122.667,47.8336
-122.7205,47.8
-122.7625,47.735
-122.7634,47.6916
-122.8596,47.6615
-122.94,47.6066
-123.0085,47.5467
-123.0565,47.4919
-123.1082,47.4263
-123.1333,47.372
-122.6173,48.0343
-122.6282,48.0885
-122.6812,48.1408
-122.3648,47.5967
-122.6248,47.9895
-122.6657,47.832
-122.7192,47.7985
-122.7612,47.7355
-122.7625,47.6915
-122.8593,47.6612
-122.9408,47.6052
-123.0565,47.4862
-123.1067,47.425
-123.021,47.3578
-123.1318,47.3705
-123.0067,47.5457
-122.605,47.8973
-122.6172,48.0353
-122.6298,48.0935
-122.6792,48.1358
-122.466,47.9235
-122.4538,47.8127
-122.4512,47.7027
-122.4428,47.5562
-122.4065,47.4555
-122.3598,47.3933
-122.4412,47.3308
-122.4988,47.3198
-122.5392,47.2863
-122.707,47.2763
-122.6308,47.1832
-122.7805,47.1652
-122.8522,47.2648
-122.5242,47.414
-122.4898,48.1053
-122.5577,48.2387
-122.3057,48.0178
-122.3975,48.1322
-122.4533,47.7033
-122.4543,47.813
-122.3698,47.8828
-122.3018,48.0158
-122.4913,48.1068
-122.5547,48.2412
-122.6883,48.144
-122.633,48.0925
-122.6163,48.0332
-122.6183,47.9838
-122.6052,47.897
-122.6667,47.8335
-122.7192,47.7997
-122.7608,47.7357
-122.7618,47.691
-122.8595,47.6627
-122.8668,47.6993
-122.9407,47.6077
-123.0073,47.5493
-123.056,47.4932
-123.1073,47.4265
-123.135,47.371
-123.0265,47.3577
-122.4445,47.5567
-122.4082,47.4568
-122.3592,47.3933
-122.4425,47.3328
-122.5003,47.3197
-122.7007,47.277
-122.7818,47.1683
-122.8528,47.2652
-123.0163,47.1337
-122.6328,47.1818
-122.527,47.4167
-122.4415,47.5568
-122.4077,47.4587
-122.3603,47.393
-122.4413,47.334
-122.499,47.3207
-122.5377,47.2885
-122.6323,47.1815
-122.7863,47.168
-122.8533,47.2652
-122.7067,47.2765
-122.5268,47.4145
-122.4525,47.7032
-122.455,47.8175
-122.367,47.8828
-122.3037,48.017
-122.3957,48.1317
-122.4885,48.1062
-122.554,48.2417
-122.4657,47.9222
-122.6157,47.9863
-122.618,48.0325
-122.631,48.0907
-122.6835,48.1408
-122.6047,47.8968
-122.6653,47.8358
-122.7187,47.8023
-122.7615,47.7353
-122.7632,47.692
-122.8595,47.6615
-122.9438,47.6095
-123.0082,47.5472
-123.0557,47.4923
-123.1063,47.4252
-123.1327,47.3715
-123.0225,47.3583
-122.68830108642578,47.623329162597656
-122.4532,47.7035
-122.4087,47.4565
-122.4403,47.3342
-122.5003,47.3195
-122.8532,47.2648
-122.7857,47.167
-122.6333,47.1815
-122.7078,47.2762
-122.4405,47.555
-122.4542,47.8133
-122.3655,47.8838
-122.3038,48.017
-122.3978,48.1317
-122.491,48.1065
-122.5528,48.2412
-122.4693,47.9257
-122.6197,47.9837
-122.6067,47.8988
-122.6645,47.8342
-122.7188,47.8025
-122.7637,47.7333
-122.859,47.6618
-122.9402,47.6068
-123.0082,47.547
-123.0558,47.4923
-123.1075,47.4258
-123.1338,47.3725
-123.0198,47.3592
-122.6175,48.033
-122.632,48.0927
-122.6877,48.1412
-122.5333023071289,47.73500061035156
-122.52169799804688,47.621700286865234
-122.406117,47.5371639
-122.4549,47.8134
-122.4537,47.6995
-122.4543,47.8143
-122.3685,47.8805
-122.3013,48.0147
-122.4905,48.1082
-122.5543,48.24
-122.6785,48.137
-122.6283,48.0958
-122.6182,48.0367
-122.621,47.9817
-122.6038,47.8958
-122.6672,47.8332
-122.7193,47.7987
-122.7618,47.7352
-122.7658,47.6912
-122.8602,47.6613
-122.9397,47.6058
-123.0085,47.547
-123.0562,47.489
-123.1088,47.4247
-123.1332,47.3703
-123.022,47.3572
-122.445,47.5548
-122.4083,47.457
-122.3602,47.3922
-122.443,47.3318
-122.5005,47.3213
-122.6315,47.1818
-122.7832,47.1685
-122.8527,47.168
-122.7003,47.278
-122.4537,47.7042
-122.4552,47.813
-122.3703,47.8822
-122.3037,48.0162
-122.4877,48.1073
-122.5523,48.2425
-122.685,48.1423
-122.6327,48.0932
-122.615,48.0305
-122.6205,47.9847
-122.6052,47.8965
-122.6672,47.8328
-122.7197,47.7997
-122.7617,47.7362
-122.764,47.6907
-122.8602,47.6615
-122.9397,47.6067
-123.0062,47.548
-123.0565,47.4902
-123.1083,47.4252
-123.1332,47.3712
-123.0235,47.3565
-122.4433,47.5568
-122.4082,47.4565
-122.3607,47.3938
-122.4433,47.3332
-122.4997,47.3187
-122.6332,47.1817
-122.7863,47.1688
-122.8518,47.2648
-122.708,47.2768
-122.6177,47.9832
-122.7003,47.2767
-122.5547,48.2413
-123.1082,47.4253
-122.6063,47.8973
-122.4543,47.7033
-122.4536,47.7054
-122.3702,47.8821
-122.3021,48.0168
-122.4954,48.1072
-122.5538,48.2412
-122.6841,48.1421
-122.6224,47.9796
-122.6049,47.896
-122.7191,47.8008
-122.7617,47.7347
-122.8616,47.6589
-122.942,47.6045
-123.0109,47.5441
-123.061,47.4863
-123.105,47.4299
-123.134,47.3684
-123.0224,47.3572
-122.4444,47.5551
-122.4094,47.4573
-122.3594,47.3921
-122.5033,47.3213
-122.6323,47.1838
-122.7818,47.17
-122.7067,47.2767
-122.454,47.7067
-122.3716,47.8815
-122.3022,48.0159
-122.4901,48.107
-122.5546,48.2419
-122.6945,48.1516
-122.631,48.0937
-122.6212,47.9818
-122.6052,47.8943
-122.7223,47.7985
-122.7627,47.7346
-122.767,47.6906
-122.8611,47.6596
-122.9399,47.6059
-123.0053,47.5497
-123.0517,47.4931
-123.1073,47.4271
-123.1323,47.3718
-123.0221,47.3571
-122.4437,47.5583
-122.4072,47.4597
-122.3594,47.3937
-122.4984,47.3168
-122.6317,47.1838
-122.7815,47.1677
-122.7009,47.2774
-122.4536,47.7033
-122.3696,47.8844
-122.3014,48.0157
-122.4934,48.1088
-122.5548,48.2426
-122.6771,48.1339
-122.6195,47.98
-122.6074,47.8963
-122.7191,47.8007
-122.7606,47.7357
-122.8599,47.6615
-122.9404,47.6055
-123.008,47.5462
-123.0573,47.4898
-123.1079,47.4264
-123.133,47.3701
-123.0245,47.3556
-122.4431,47.5553
-122.4098,47.4583
-122.3592,47.3941
-122.5003,47.3196
-122.6301,47.1832
-122.7815,47.1674
-122.7015,47.276
-122.6203,47.9838
-122.454,47.7047
-122.4537,47.7038
-122.5555,48.2374
-122.6158,47.9827
-122.62895202636719,47.837581634521484
-122.4537,47.7055
-122.4536,47.7035
-122.366,47.8871
-122.3054,48.0166
-122.4918,48.1097
-122.5538,48.2436
-122.6846,48.1417
-122.6166,47.9809
-122.6047,47.8967
-122.7178,47.8017
-122.7621,47.7353
-122.862,47.6612
-122.9407,47.6069
-123.0099,47.5434
-123.0598,47.4844
-123.1067,47.4232
-123.1305,47.3692
-123.0228,47.3574
-122.4433,47.5518
-122.4054,47.4524
-122.3621,47.3953
-122.5007,47.3193
-122.6306,47.1833
-122.785,47.1662
-122.7088,47.2769
-122.4549,47.7044
-122.489,48.1089
-122.5546,48.2434
-122.3712,47.8796
-122.3027,48.0153
-122.6861,48.144
-122.6188,47.984
-122.6064,47.8958
-122.7207,47.7996
-122.761,47.7356
-122.8611,47.6605
-122.9402,47.6062
-123.0076,47.5461
-123.0569,47.4895
-123.1069,47.4263
-123.1334,47.3705
-123.0234,47.3566
-122.4433,47.5564
-122.4063,47.4561
-122.3571,47.3915
-122.5036,47.3189
-122.633,47.1816
-122.7877,47.1674
-122.709,47.2768
-122.4544,47.7051
-122.3703,47.8809
-122.3048,48.0158
-122.49,48.1065
-122.554,48.2411
-122.6879,48.148
-122.6213,47.9852
-122.6052,47.8981
-122.7216,47.7996
-122.76,47.7341
-122.8598,47.6616
-122.9394,47.6061
-123.0075,47.5469
-123.0543,47.4889
-123.1087,47.426
-123.1335,47.3715
-123.0234,47.3572
-122.4441,47.5577
-122.4085,47.4572
-122.3604,47.3933
-122.5012,47.3185
-122.6343,47.1839
-122.7871,47.1684
-122.7085,47.2763
-122.4437,47.7047
-122.6223,47.9777
-122.4533,47.7017
-122.4554,47.7076
-122.3709,47.8844
-122.6215,47.9845
-122.6082,47.8976
-123.1088,47.4254
-123.022,47.3569
-123.1316,47.3723
-123.0052,47.5484
-122.8601,47.6631
-122.7203,47.8009
-122.683,48.1414
-122.5535,48.2422
-122.4845,48.1073
-122.3038,48.0164
-122.4448,47.5564
-122.4077,47.4558
-122.3601,47.3923
-122.5029,47.3204
-122.6333,47.1822
-122.7859,47.1681
-122.7073,47.2775
-122.4538,47.7046
-122.3705,47.8815
-122.3041,48.0171
-122.4895,48.1066
-122.5539,48.2429
-122.6884,48.1455
-122.6219,47.9832
-122.6047,47.8959
-122.7189,47.7996
-122.86,47.6612
-122.9399,47.6064
-123.0096,47.546
-123.0575,47.4888
-123.1078,47.4263
-123.1324,47.3717
-123.0222,47.3574
-122.4433,47.5554
-122.4083,47.4551
-122.3577,47.3919
-122.5045,47.3205
-122.6325,47.1829
-122.7848,47.1677
-122.7082,47.2766
-122.3042,48.0163
-122.4892,48.1077
-122.553,48.2422
-122.3675,47.8835
-122.4543,47.7032
-122.6205,47.9838
-122.6857,48.1428
-122.6055,47.8968
-122.72,47.7995
-123.1327,47.3713
-123.1082,47.4252
-123.008,47.5468
-122.8597,47.6617
-122.7618,47.735
-123.0565,47.49
-123.0235,47.3563
-122.444,47.5572
-122.4073,47.4565
-122.36,47.3937
-122.5002,47.3195
-122.6335,47.1815
-122.7862,47.1683
-122.708,47.2765
-122.6225,47.9847
-122.4535,47.7028
-122.3732,47.884
-122.4544,47.7047
-122.3049,48.018
-122.491,48.1082
-122.5562,48.2437
-122.6882,48.1462
-122.6266,47.9862
-122.6054,47.8989
-122.7198,47.8003
-123.1349,47.3713
-123.1074,47.4256
-123.0075,47.5465
-122.8599,47.6621
-122.7603,47.736
-123.0576,47.4899
-123.0239,47.3558
-122.4436,47.5589
-122.4061,47.4566
-122.3617,47.3951
-122.4999,47.3208
-122.6329,47.183
-122.7862,47.1673
-122.7085,47.2776
-122.3023,48.0151
-122.4872,48.1073
-122.3672,47.8849
-122.4428,47.5523
-122.5521,48.2413
-122.6176,47.9796
-122.6026,47.8955
-122.4554,47.7045
-122.7195,47.801
-123.1315,47.3712
-123.1079,47.4252
-123.0084,47.5465
-122.9404,47.6062
-122.8605,47.6613
-122.7606,47.7367
-122.679,48.1371
-123.0222,47.3572
-122.4069,47.4554
-122.3594,47.3931
-122.4985,47.3167
-122.6323,47.182
-122.7852,47.1671
-122.7089,47.2769
-123.0574,47.4899
-122.45264,47.70974
-122.36654,47.8827
-122.30578,48.0174
-122.49156,48.10942
-122.68643,48.14672
-122.6212,47.98406
-122.60412,47.89546
-122.55274,48.2428
-122.7214,47.79946
-122.76152,47.7355
-122.85972,47.66098
-122.93898,47.60732
-123.00732,47.54838
-123.05594,47.49096
-123.10922,47.42576
-123.13382,47.37096
-123.02252,47.35682
-122.44816,47.55912
-122.40806,47.45758
-122.6319,47.1826
-122.7877,47.1687
-122.7086,47.2767
-122.36036,47.39252
-122.50268,47.32016
-122.59333038330078,47.67333221435547
-122.655,48.237
-122.369,48.044
-122.688,48.223
-122.67,48.23
-122.72,48.2249
-122.3358,47.9392
-122.42,48.175
-122.33,48.06
-122.4,48.13
-122.55,48.184
-122.55,48.24
-123.132933241052,47.3881483546554
-122.921267888158,47.631481436565
-122.839620005359,47.7348202682772
-122.967934404339,47.5948148313998
-123.141266134128,47.3564818465302
-123.021266979476,47.536481683646
-123.097933538807,47.4548148761624
-122.831287306878,47.7464869697856
-123.027926826706,47.2064841508719
-123.107933445765,47.4348149276347
-123.067933048901,47.4764816822008
-122.87460177502,47.6681481163877
-122.8129559251,47.8331527761694
-122.809621111563,47.7798200738593
-122.734591055515,47.1748240509818
-122.897934355601,47.6414814833417
-122.82628771014,47.7631534711773
-122.824600707669,47.6748150281202
-122.504570892137,47.3148205764647
-122.621240137512,47.2698194582338
-122.637952754359,48.0648210072215
-122.96459030527,47.2031511538408
-122.837954611171,47.7598200697195
-122.807955219018,47.8114863756358
-122.812956026322,47.8381526764201
-122.804621516052,47.8014864755024
-122.861286505945,47.7231534652962
-122.631266111505,47.9564805639228
-122.852950394537,47.6814870641162
-122.622928527913,47.8598155137462
-122.844600977361,47.6698149396551
-122.36122,47.6115
-122.456241017071,47.5698200210633
-122.431240362122,47.579820132557
-122.36957202541,47.6048203896455
-122.431239738643,47.5364869835321
-122.387925160522,48.0831512457081
-122.559334075352,48.4076030856447
-122.582668112086,48.3931581153954
-122.579890362786,48.4014916559521
-122.57711243806,48.4014916804449
-122.578779041805,48.3934359335032
-122.575445602729,48.3939915331365
-122.564334213075,48.4037140627274
-122.561556337691,48.4059363576457
-122.559333835095,48.3967695002141
-122.554055796913,48.3967695451187
-122.551277896627,48.3978807145112
-122.583223794935,48.4006582689851
-122.583779606549,48.4095473412714
-122.592391015525,48.4059360768075
-122.589613125921,48.4076028065637
-122.607391829241,48.4131583010837
-122.606558525458,48.4148250116741
-122.586557507014,48.4084361821215
-122.607391895434,48.4164917061148
-122.581557336946,48.4109362814822
-122.604614022699,48.418991782563
-122.603780708245,48.4201029228047
-122.344585892059,47.5914929153879
-122.359586394463,47.5914928137433
-122.532943034135,48.3664912164853
-122.50856,48.37202
-122.347919596189,47.6064928158095
-122.417922212199,47.6264923091731
-122.365,47.5969
-122.296435,47.51108
